id,user_id,applicant_id,doc_type,interaction_type,element,timestamp
10712,30,3,PS,click,comment,1694070852404
10713,38,4,,click,navbar,1694070854297
10714,30,3,PS,click,comment,1694070853150
10715,65,9,PS,click,PDFTab,1694070851202
10716,43,7,LOR1,click,comment,1694070855555
10717,30,3,PS,click,comment,1694070853684
10718,43,7,LOR2,click,PDFTab,1694070857185
10719,22,5,Transcripts,click,comment,1694070858481
10720,73,7,Transcripts,click,profile,1694070857872
10721,46,1,LOR2,click,comment,1694070859112
10722,72,11,Transcripts,click,rating,1694070859236
10723,69,10,Transcripts,click,rating,1694070850564
10724,22,5,Transcripts,click,comment,1694070859545
10725,60,8,LOR1,visible,window,1694070858735
10726,65,9,PS,click,comment,1694070855636
10727,49,3,Transcripts,click,rating,1694070859665
10728,73,7,Transcripts,hidden,window,1694070859377
10729,46,1,Transcripts,click,PDFTab,1694070860531
10730,75,11,LOR2,click,comment,1694070861101
10733,41,2,PS,click,rating,1694070861936
10734,46,1,Transcripts,change_PDF_page,PDF,1694070862518
10735,53,9,Resume,click,PDFTab,1694070861814
10736,43,7,LOR2,click,comment,1694070862986
10737,72,3,PS,enter,individual_view,1694070863648
10738,49,3,Transcripts,click,rating,1694070863565
10739,65,9,PS,hidden,window,1694070860573
10740,69,10,Transcripts,click,rating,1694070856300
10741,44,3,PS,click,rating,1694070864921
10742,69,10,Transcripts,click,rating,1694070857729
10743,51,3,PS,hidden,window,1694070866640
10744,49,3,Transcripts,click,rating,1694070866662
10745,69,10,Transcripts,click,rating,1694070858328
10746,44,3,Resume,click,PDFTab,1694070867608
10747,46,1,Transcripts,click,rating,1694070867658
10748,51,3,PS,visible,window,1694070867881
10749,53,9,Resume,click,comment,1694070867174
10750,69,10,Transcripts,click,rating,1694070859264
10751,49,3,Transcripts,click,comment,1694070868342
10752,53,9,Resume,click,comment,1694070868121
10753,37,2,LOR2,click,PDFTab,1694070869168
10754,8,3,Transcripts,click,PDFTab,1694070868501
10755,58,7,LOR2,click,comment,1694070869187
10756,75,11,Transcripts,click,PDFTab,1694070869719
10757,69,9,PS,enter,individual_view,1694070861623
10758,43,7,LOR2,click,comment,1694070871364
10759,75,11,Transcripts,click,PDF,1694070872578
10760,44,3,Resume,click,PDF,1694070872594
10761,60,8,LOR1,click,rating,1694070871591
10762,69,9,PS,click,comment,1694070863991
10763,49,2,PS,enter,individual_view,1694070872499
10764,69,9,PS,click,comment,1694070864287
10765,34,1,Resume,click,PDFTab,1694070873715
10766,60,8,LOR2,click,PDFTab,1694070872828
10767,43,7,LOR2,hidden,window,1694070873993
10769,46,1,Transcripts,click,rating,1694070874401
10770,43,7,LOR2,visible,window,1694070874564
10771,69,9,PS,click,comment,1694070866970
10772,63,12,Resume,click,PDFTab,1694070882101
10773,69,9,PS,click,comment,1694070867523
10774,43,7,Transcripts,click,PDFTab,1694070876818
10775,75,11,Transcripts,click,PDF,1694070876841
10776,8,2,PS,enter,individual_view,1694070877251
10777,43,7,Transcripts,click,comment,1694070878390
10778,46,10,PS,enter,individual_view,1694070878163
10779,72,3,Resume,click,PDFTab,1694070878424
10780,41,2,PS,click,comment,1694070878656
10782,69,9,PS,click,comment,1694070871225
10783,58,7,LOR2,click,comment,1694070880190
10784,44,3,LOR1,click,PDFTab,1694070880192
10785,69,9,PS,click,comment,1694070872104
10786,60,8,Transcripts,click,PDFTab,1694070879991
10787,69,9,PS,click,comment,1694070872448
10788,41,2,PS,click,comment,1694070881175
10789,69,9,PS,click,comment,1694070873071
10790,49,2,Resume,click,PDFTab,1694070881912
10791,43,7,Transcripts,click,comment,1694070882647
10792,44,3,LOR2,click,PDFTab,1694070882736
10793,67,5,PS,click,comment,1694070760437
10794,22,5,Transcripts,click,comment,1694070884028
10795,60,8,Transcripts,change_PDF_page,PDF,1694070883125
10796,44,3,Transcripts,click,PDFTab,1694070884224
10797,69,9,PS,click,comment,1694070875890
10798,53,9,Resume,click,comment,1694070885252
10799,72,3,LOR1,click,PDFTab,1694070886293
10800,67,5,PS,click,comment,1694070763247
10801,63,12,Resume,click,comment,1694070892936
10802,41,9,PS,enter,individual_view,1694070886144
10803,53,9,Resume,click,comment,1694070885918
10804,65,9,PS,visible,window,1694070883011
10805,60,4,PS,enter,individual_view,1694070886130
10806,22,9,PS,enter,individual_view,1694070887347
10807,46,10,PS,click,comment,1694070887837
10808,44,3,Transcripts,click,comment,1694070888799
10809,72,3,LOR2,click,PDFTab,1694070889663
10810,58,7,Transcripts,click,PDFTab,1694070889024
10811,41,9,PS,click,PDF,1694070889690
10812,8,2,Resume,click,PDFTab,1694070889700
10813,69,9,PS,click,comment,1694070882905
10814,22,9,PS,click,comment,1694070891789
10815,44,4,PS,enter,individual_view,1694070891562
10816,60,4,PS,click,comment,1694070890906
10817,49,2,LOR1,click,PDFTab,1694070891823
10818,72,3,LOR1,click,PDFTab,1694070892403
10819,41,9,PS,click,PDF,1694070892752
10820,75,11,Transcripts,click,comment,1694070893951
10821,69,9,PS,click,comment,1694070887378
10822,60,4,PS,click,comment,1694070895455
10823,41,9,PS,click,rating,1694070896047
10824,41,9,PS,click,rating,1694070896160
10825,41,9,PS,click,rating,1694070896389
10826,41,9,PS,click,rating,1694070896202
10827,75,11,Transcripts,click,comment,1694070897933
10828,43,7,Transcripts,hidden,window,1694070898345
10829,49,2,LOR2,click,PDFTab,1694070898220
10830,8,2,Resume,click,rating,1694070898073
10831,72,3,Transcripts,click,PDFTab,1694070899317
10833,65,3,PS,enter,individual_view,1694070895370
10834,58,7,Transcripts,click,rating,1694070899034
10835,44,4,PS,click,rating,1694070899663
10836,58,7,Transcripts,click,rating,1694070900748
10837,8,4,PS,enter,individual_view,1694070900697
10838,30,3,PS,click,comment,1694070899607
10839,72,3,Transcripts,change_PDF_page,PDF,1694070901858
10840,58,7,Transcripts,click,comment,1694070902268
10841,49,2,Transcripts,click,PDFTab,1694070903595
10842,58,1,PS,enter,individual_view,1694070904293
10843,30,3,,click,navbar,1694070903124
10844,60,4,PS,click,comment,1694070904380
10846,45,9,Resume,click,PDFTab,1694070905851
10847,51,3,PS,click,comment,1694070906830
10848,8,4,Resume,click,PDFTab,1694070906145
10849,63,12,Resume,click,comment,1694070914085
10850,72,3,Transcripts,change_PDF_page,PDF,1694070908538
10851,63,12,Resume,click,comment,1694070915783
10852,58,1,PS,click,comment,1694070909364
10853,60,4,PS,click,comment,1694070908733
10854,22,9,PS,click,comment,1694070910051
10855,44,4,PS,click,rating,1694070910116
10856,34,1,LOR1,click,PDFTab,1694070910991
10857,63,12,Resume,click,comment,1694070917866
10858,69,9,Resume,click,PDFTab,1694070903159
10859,53,9,Resume,click,comment,1694070911273
10860,74,10,PS,enter,individual_view,1694070912035
10861,60,4,Resume,click,PDFTab,1694070911631
10862,53,9,LOR1,click,PDFTab,1694070912270
10864,60,4,Resume,hidden,window,1694070912529
10865,74,9,PS,enter,individual_view,1694070914653
10866,49,2,Transcripts,click,comment,1694070915119
10867,63,12,Resume,click,comment,1694070921809
10868,68,9,Resume,click,PDFTab,1694070915265
10869,69,9,Resume,click,comment,1694070906815
10870,73,7,Transcripts,visible,window,1694070915715
10871,43,7,Transcripts,visible,window,1694070917020
10873,8,4,Resume,click,rating,1694070917359
10874,22,9,PS,click,comment,1694070919045
10875,73,7,Transcripts,click,rating,1694070918508
10876,22,9,PS,click,comment,1694070919764
10877,73,7,Transcripts,change_PDF_page,PDF,1694070919314
10878,63,12,Resume,click,comment,1694070926878
10879,57,8,PS,visible,window,1694070922103
10880,8,2,PS,enter,individual_view,1694070919627
10881,22,9,PS,click,comment,1694070920474
10884,44,4,Resume,click,PDFTab,1694070921943
10885,41,9,PS,click,comment,1694070921704
10886,53,9,LOR2,click,PDFTab,1694070921391
10887,8,4,PS,enter,individual_view,1694070922310
10888,68,9,Resume,click,comment,1694070923703
10889,44,4,Resume,click,comment,1694070924040
10890,74,9,PS,click,comment,1694070924234
10891,72,3,Transcripts,click,rating,1694070924919
10892,8,11,PS,enter,individual_view,1694070924427
10893,44,4,Resume,click,comment,1694070925066
10894,53,9,LOR2,click,comment,1694070925199
10895,41,9,PS,click,rating,1694070925868
10897,41,9,PS,click,comment,1694070927008
10899,46,10,PS,click,comment,1694070927685
10900,8,10,PS,enter,individual_view,1694070927611
10901,69,9,Resume,click,comment,1694070920569
10902,46,10,Resume,click,PDFTab,1694070929347
10903,75,11,Transcripts,click,rating,1694070929387
10904,57,8,Resume,click,PDFTab,1694070931517
10905,22,9,PS,click,comment,1694070930132
10906,72,2,PS,enter,individual_view,1694070930077
10907,69,9,Resume,click,comment,1694070921495
10908,43,7,Transcripts,click,comment,1694070931727
10909,8,11,PS,enter,individual_view,1694070931408
10910,61,9,Transcripts,click,comment,1694070932223
10911,3,12,PS,hidden,window,1694070939597
10912,8,11,Resume,click,PDFTab,1694070932216
10913,3,12,PS,visible,window,1694070941210
10914,74,10,PS,enter,individual_view,1694070933178
10915,67,5,Resume,click,PDFTab,1694070810397
10916,41,11,PS,enter,individual_view,1694070933937
10917,43,7,LOR2,click,PDFTab,1694070935000
10918,74,1,PS,enter,individual_view,1694070934822
10919,43,7,PS,click,PDFTab,1694070935707
10920,64,9,PS,click,comment,1694070935081
10921,57,8,LOR1,click,PDFTab,1694070938483
10922,74,3,PS,enter,individual_view,1694070937423
10923,69,9,Resume,click,comment,1694070930144
10924,46,10,Resume,click,comment,1694070938951
10925,64,9,PS,click,comment,1694070939792
10926,67,5,Resume,click,PDF,1694070816725
10927,69,9,Resume,click,comment,1694070931776
10928,72,2,Resume,click,PDFTab,1694070940796
10929,37,2,LOR2,click,rating,1694070941421
10930,69,9,Resume,click,comment,1694070932994
10931,69,9,LOR1,click,PDFTab,1694070934055
10932,41,11,PS,click,PDF,1694070943318
10933,53,9,LOR2,click,comment,1694070943527
10934,22,9,PS,click,rating,1694070944422
10935,43,7,PS,click,comment,1694070944768
10936,53,9,LOR2,click,comment,1694070943866
10937,61,9,Transcripts,click,rating,1694070944477
10938,57,8,LOR2,click,PDFTab,1694070947052
10939,61,9,Transcripts,click,comment,1694070945580
10940,22,9,PS,click,comment,1694070945691
10941,53,9,Transcripts,click,PDFTab,1694070944943
10942,8,10,PS,enter,individual_view,1694070945345
10943,68,9,Resume,click,comment,1694070946172
10944,37,2,LOR2,click,rating,1694070946932
10946,64,9,PS,click,rating,1694070949589
10947,60,4,Resume,visible,window,1694070949081
10948,8,10,Resume,click,PDFTab,1694070949680
10949,72,2,LOR1,click,PDFTab,1694070950787
10950,57,8,Transcripts,click,PDFTab,1694070953009
10951,64,9,PS,click,rating,1694070952423
10952,63,12,PS,click,PDFTab,1694070958778
10953,75,6,PS,enter,individual_view,1694070953380
10954,69,9,LOR2,click,PDFTab,1694070945151
10955,46,10,Resume,click,comment,1694070953938
10956,64,9,PS,click,rating,1694070954004
10957,57,8,Transcripts,change_PDF_page,PDF,1694070956150
10958,72,2,LOR2,click,PDFTab,1694070954292
10959,64,9,PS,click,comment,1694070954731
10960,34,1,LOR2,click,PDFTab,1694070955392
10961,75,6,PS,click,PDF,1694070955324
10962,8,10,Resume,click,rating,1694070954740
10963,46,10,LOR1,click,PDFTab,1694070955579
10964,60,4,LOR1,click,PDFTab,1694070955000
10965,22,9,PS,click,comment,1694070957303
10966,8,8,PS,enter,individual_view,1694070957170
10967,61,4,PS,enter,individual_view,1694070958363
10968,45,9,LOR1,click,PDFTab,1694070958783
10969,72,2,LOR1,click,PDFTab,1694070959044
10970,21,11,PS,click,rating,1694070959935
10971,68,9,Resume,click,comment,1694070959318
10972,37,7,PS,enter,individual_view,1694070959890
10973,21,11,PS,click,comment,1694070961101
10974,51,3,PS,click,comment,1694070961085
10975,22,9,PS,click,comment,1694070961442
10976,64,12,PS,enter,individual_view,1694070961957
10977,72,2,Transcripts,click,PDFTab,1694070962080
10978,8,8,Resume,click,PDFTab,1694070961407
10979,57,8,Transcripts,click,rating,1694070964613
10980,64,6,PS,enter,individual_view,1694070964176
10981,46,10,LOR1,click,comment,1694070965787
10982,63,12,PS,click,comment,1694070972609
10983,60,4,LOR2,click,PDFTab,1694070965278
10984,64,2,PS,enter,individual_view,1694070966157
10985,57,8,Transcripts,click,rating,1694070968767
10986,69,9,LOR2,click,comment,1694070959119
10987,67,5,Resume,click,comment,1694070845083
10988,64,8,PS,enter,individual_view,1694070968025
10989,44,4,Resume,click,comment,1694070968256
10990,57,8,Transcripts,click,rating,1694070970485
10991,60,4,LOR2,hidden,window,1694070968554
10992,64,10,PS,enter,individual_view,1694070969920
10993,63,12,PS,click,rating,1694070976926
10994,72,2,Transcripts,click,rating,1694070971575
10995,67,5,Resume,click,comment,1694070848404
10996,64,5,PS,enter,individual_view,1694070971928
10997,37,7,PS,click,PDF,1694070972150
10998,69,9,LOR2,click,comment,1694070963690
10999,57,9,PS,enter,individual_view,1694070974565
11000,37,7,PS,click,PDF,1694070972804
11001,69,9,Transcripts,click,PDFTab,1694070964856
11002,64,3,PS,enter,individual_view,1694070973982
11003,8,8,Resume,click,rating,1694070973707
11004,49,2,Transcripts,click,rating,1694070974267
11005,72,2,Resume,click,PDFTab,1694070975599
11006,49,2,Transcripts,click,rating,1694070975475
11007,63,5,PS,enter,individual_view,1694070982412
11009,69,9,Transcripts,click,rating,1694070969083
11010,3,12,Resume,click,PDFTab,1694070986306
11011,49,2,Transcripts,click,rating,1694070978637
11012,43,7,PS,click,comment,1694070979492
11014,21,11,PS,click,comment,1694070981308
11015,69,9,Transcripts,click,rating,1694070972353
11016,43,8,PS,enter,individual_view,1694070981607
11018,58,1,Resume,click,PDFTab,1694070981248
11019,49,2,Transcripts,click,comment,1694070981924
11021,68,9,Resume,click,comment,1694070982317
11022,51,3,PS,click,PDF,1694070983587
11023,72,2,Resume,click,rating,1694070983621
11024,64,5,PS,enter,individual_view,1694070983556
11025,69,3,PS,enter,individual_view,1694070975120
11026,8,7,PS,enter,individual_view,1694070983800
11027,43,7,PS,enter,individual_view,1694070984701
11028,45,9,LOR2,click,PDFTab,1694070985453
11029,72,2,Resume,click,rating,1694070985569
11030,64,10,PS,enter,individual_view,1694070985728
11031,69,3,PS,click,comment,1694070977056
11032,43,7,PS,click,rating,1694070985986
11033,69,3,PS,click,comment,1694070977271
11035,43,7,PS,click,rating,1694070986632
11036,51,3,PS,click,PDF,1694070986758
11037,72,9,PS,enter,individual_view,1694070987397
11038,22,9,PS,click,comment,1694070987418
11040,64,8,PS,enter,individual_view,1694070987787
11041,43,7,PS,click,rating,1694070987989
11042,22,9,PS,click,comment,1694070988207
11043,57,9,Resume,click,PDFTab,1694070991090
11044,64,2,PS,enter,individual_view,1694070989558
11045,51,3,PS,click,PDF,1694070989788
11046,69,3,PS,click,comment,1694070981659
11047,43,7,PS,click,rating,1694070990807
11048,68,9,Resume,click,comment,1694070990666
11049,51,3,PS,click,PDF,1694070991086
11050,3,12,LOR1,click,PDFTab,1694070999000
11051,58,1,Resume,click,comment,1694070990596
11052,69,3,PS,click,comment,1694070982472
11053,51,3,PS,click,PDF,1694070991375
11054,64,6,PS,enter,individual_view,1694070991405
11055,43,7,PS,hidden,window,1694070992278
11056,51,3,Resume,click,PDFTab,1694070993276
11057,64,12,PS,enter,individual_view,1694070993184
11058,44,4,Resume,click,comment,1694070993342
11059,38,2,PS,enter,individual_view,1694070992856
11060,34,1,Transcripts,click,PDFTab,1694070993856
11061,73,7,Transcripts,hidden,window,1694070993215
11062,69,3,PS,click,comment,1694070985145
11063,68,9,Transcripts,click,PDFTab,1694070993932
11064,8,7,Resume,click,PDFTab,1694070993980
11065,69,3,PS,click,comment,1694070985919
11066,53,6,PS,enter,individual_view,1694070994010
11067,57,9,LOR1,click,PDFTab,1694070996944
11068,64,9,PS,enter,individual_view,1694070995003
11069,63,12,PS,enter,individual_view,1694071002506
11070,46,10,LOR1,click,comment,1694070996225
11071,72,9,Resume,click,PDFTab,1694070996573
11072,49,1,PS,enter,individual_view,1694070996916
11073,64,11,PS,enter,individual_view,1694070997221
11074,46,10,LOR2,click,PDFTab,1694070997520
11075,67,5,Resume,click,comment,1694070874992
11076,60,4,LOR2,visible,window,1694070997123
11077,41,11,PS,click,comment,1694070998641
11078,64,7,PS,enter,individual_view,1694070999155
11079,38,2,,click,navbar,1694070998915
11080,69,3,PS,click,comment,1694070990546
11081,67,5,Resume,click,comment,1694070877447
11083,63,1,PS,enter,individual_view,1694071007842
11084,44,4,Resume,click,rating,1694071001056
11085,53,6,PS,click,comment,1694071000550
11086,64,1,PS,enter,individual_view,1694071001470
11087,53,6,PS,click,comment,1694071000839
11088,8,5,PS,enter,individual_view,1694071001302
11089,43,7,PS,visible,window,1694071002825
11090,60,4,LOR2,click,comment,1694071002457
11091,64,4,PS,enter,individual_view,1694071003677
11092,41,11,PS,click,rating,1694071003463
11094,8,5,Resume,click,PDFTab,1694071004110
11095,43,6,PS,enter,individual_view,1694071005696
11096,41,11,PS,click,comment,1694071005175
11098,46,10,LOR2,click,comment,1694071006918
11099,44,4,Resume,click,rating,1694071007050
11100,61,4,PS,click,PDF,1694071008218
11101,38,2,,leave,individual_view,1694071008330
11102,44,4,Resume,click,rating,1694071008650
11103,72,9,Transcripts,click,PDFTab,1694071009295
11104,61,4,Resume,click,PDFTab,1694071009974
11105,44,4,Resume,click,rating,1694071010730
11106,57,9,LOR2,click,PDFTab,1694071013817
11107,44,4,Resume,click,rating,1694071011752
11108,41,11,,click,navbar,1694071011791
11109,60,4,LOR2,click,PDF,1694071011368
11110,61,4,Resume,click,PDF,1694071012935
11111,43,6,Transcripts,click,PDFTab,1694071013075
11112,75,6,Resume,click,PDFTab,1694071013182
11113,67,5,Resume,click,comment,1694070890304
11114,22,9,PS,click,comment,1694071013466
11115,51,3,LOR1,click,PDFTab,1694071013909
11116,61,4,LOR1,click,PDFTab,1694071013950
11117,22,9,PS,click,comment,1694071014028
11118,60,4,Transcripts,click,PDFTab,1694071013250
11119,38,2,PS,enter,individual_view,1694071014426
11120,43,6,Transcripts,change_PDF_page,PDF,1694071015657
11121,8,6,PS,enter,individual_view,1694071015063
11122,67,5,Resume,click,comment,1694070892782
11123,44,4,Resume,click,rating,1694071015839
11124,49,1,Resume,click,PDFTab,1694071016073
11125,34,1,Transcripts,change_PDF_page,PDF,1694071016676
11126,38,2,,leave,individual_view,1694071016266
11127,58,1,LOR1,click,PDFTab,1694071016261
11128,44,4,Resume,click,rating,1694071016842
11129,44,4,Resume,click,rating,1694071018064
11130,75,6,Resume,click,comment,1694071019083
11131,8,9,PS,enter,individual_view,1694071018533
11132,73,7,Transcripts,visible,window,1694071019026
11133,72,9,Transcripts,click,rating,1694071019856
11135,74,2,PS,enter,individual_view,1694071019831
11136,68,9,Transcripts,click,comment,1694071020176
11137,60,4,Transcripts,click,rating,1694071019537
11138,44,4,Resume,click,comment,1694071020800
11139,43,12,PS,enter,individual_view,1694071021121
11140,61,4,LOR1,click,PDF,1694071021027
11141,61,4,LOR1,click,PDF,1694071021083
11142,73,7,Transcripts,click,comment,1694071020464
11143,69,3,Resume,click,PDFTab,1694071013087
11144,61,4,LOR1,click,PDF,1694071022326
11145,8,9,Resume,click,PDFTab,1694071021793
11146,63,7,PS,enter,individual_view,1694071028514
11147,69,3,Resume,click,comment,1694071014231
11148,67,5,Resume,click,rating,1694070900167
11149,60,4,Transcripts,click,rating,1694071023875
11150,43,6,PS,enter,individual_view,1694071024492
11151,34,4,PS,enter,individual_view,1694071025001
11152,63,1,PS,enter,individual_view,1694071031723
11153,73,7,Transcripts,hidden,window,1694071025003
11154,43,6,Resume,click,PDFTab,1694071025925
11155,49,1,LOR1,click,PDFTab,1694071026495
11156,61,4,LOR2,click,PDFTab,1694071027662
11157,72,9,Transcripts,click,rating,1694071028649
11158,69,3,Resume,click,comment,1694071020178
11159,22,9,PS,click,comment,1694071029147
11160,22,9,PS,click,comment,1694071029680
11161,69,3,Resume,click,comment,1694071020923
11162,69,3,Resume,click,comment,1694071021183
11163,57,9,LOR2,click,profile,1694071032382
11164,60,4,Transcripts,hidden,window,1694071029617
11165,61,4,LOR2,click,PDF,1694071030785
11166,73,7,Transcripts,visible,window,1694071030239
11167,53,6,PS,click,comment,1694071030285
11168,3,12,LOR2,click,PDFTab,1694071039340
11169,45,9,Transcripts,click,PDFTab,1694071031639
11170,43,6,Resume,click,comment,1694071032030
11171,60,4,Transcripts,visible,window,1694071030978
11172,57,9,Transcripts,click,PDFTab,1694071033986
11173,61,4,Transcripts,click,PDFTab,1694071032190
11174,43,6,Resume,click,comment,1694071032464
11175,51,3,LOR2,click,PDFTab,1694071032477
11176,60,4,Transcripts,hidden,window,1694071031833
11177,53,6,PS,click,comment,1694071032095
11178,63,1,Resume,click,PDFTab,1694071039407
11179,8,12,PS,enter,individual_view,1694071032762
11180,73,7,Transcripts,click,comment,1694071033665
11181,75,6,Resume,click,PDF,1694071034502
11182,49,1,LOR2,click,PDFTab,1694071035116
11183,72,9,Transcripts,click,rating,1694071035626
11184,61,4,Transcripts,click,PDF,1694071035630
11185,69,3,Resume,click,comment,1694071027018
11186,51,3,Transcripts,click,PDFTab,1694071035926
11187,69,3,LOR1,click,PDFTab,1694071028495
11188,73,7,Transcripts,hidden,window,1694071036985
11189,60,4,Transcripts,visible,window,1694071036858
11190,72,9,LOR2,click,PDFTab,1694071038013
11191,67,5,LOR1,click,PDFTab,1694070915374
11192,46,10,LOR2,click,comment,1694071039200
11193,57,9,Transcripts,change_PDF_page,PDF,1694071042117
11194,67,5,LOR2,click,PDFTab,1694070917589
11195,46,10,Transcripts,click,PDFTab,1694071041109
11196,72,9,LOR1,click,PDFTab,1694071042585
11197,60,4,,click,navbar,1694071041627
11198,53,6,PS,click,comment,1694071041826
11199,8,1,PS,enter,individual_view,1694071042231
11200,73,7,Transcripts,visible,window,1694071042771
11201,67,5,Transcripts,click,PDFTab,1694070920605
11202,57,9,Transcripts,click,rating,1694071045747
11203,46,10,Transcripts,change_PDF_page,PDF,1694071044035
11204,63,1,LOR1,click,PDFTab,1694071051390
11205,69,3,LOR1,click,comment,1694071037136
11206,8,1,Resume,click,PDFTab,1694071045558
11207,53,6,PS,click,comment,1694071045471
11208,53,6,PS,click,comment,1694071045812
11209,49,1,LOR2,click,PDF,1694071046510
11210,73,7,Transcripts,click,comment,1694071046058
11211,3,12,Transcripts,click,PDFTab,1694071054981
11212,57,5,PS,enter,individual_view,1694071049637
11213,58,1,LOR2,click,PDFTab,1694071047363
11214,75,6,Resume,click,comment,1694071047875
11215,67,5,Transcripts,change_PDF_page,PDF,1694070925107
11216,43,6,Resume,click,comment,1694071048631
11217,53,6,Resume,click,PDFTab,1694071048031
11218,73,7,Transcripts,hidden,window,1694071048717
11219,46,10,Transcripts,click,rating,1694071049378
11220,43,6,LOR2,click,PDFTab,1694071050335
11221,69,3,LOR1,click,comment,1694071041427
11222,67,5,Transcripts,change_PDF_page,PDF,1694070927290
11223,43,6,LOR1,click,PDFTab,1694071050676
11224,46,10,Transcripts,click,rating,1694071050788
11225,49,1,LOR2,click,comment,1694071051279
11226,72,4,PS,enter,individual_view,1694071052444
11227,71,4,PS,visible,window,1694071051576
11228,22,9,PS,click,rating,1694071053182
11229,51,3,Transcripts,click,comment,1694071053331
11230,65,3,PS,click,comment,1694071049375
11231,67,5,Transcripts,change_PDF_page,PDF,1694070930524
11232,8,1,Resume,click,rating,1694071052956
11233,69,3,LOR2,click,PDFTab,1694071045199
11234,45,9,Transcripts,click,comment,1694071054191
11235,46,12,PS,enter,individual_view,1694071054604
11236,53,6,Resume,click,comment,1694071054711
11237,22,9,Resume,click,PDFTab,1694071055930
11238,38,11,PS,enter,individual_view,1694071056326
11239,63,1,LOR2,click,PDFTab,1694071064426
11240,73,7,Transcripts,visible,window,1694071057849
11241,67,10,PS,enter,individual_view,1694070935513
11242,43,6,LOR1,click,comment,1694071060737
11243,73,7,Transcripts,click,comment,1694071059917
11244,3,12,Transcripts,click,comment,1694071068607
11245,49,1,Transcripts,click,PDFTab,1694071061008
11246,8,3,PS,enter,individual_view,1694071061246
11247,72,4,Resume,click,PDFTab,1694071063273
11248,63,1,Transcripts,click,PDFTab,1694071070022
11249,58,1,Transcripts,click,PDFTab,1694071062370
11250,22,9,Resume,click,comment,1694071064168
11251,73,11,PS,enter,individual_view,1694071063470
11252,38,11,,leave,individual_view,1694071064681
11253,37,7,Resume,click,PDFTab,1694071065143
11254,69,3,Transcripts,click,PDFTab,1694071056615
11255,75,6,Resume,click,PDF,1694071065807
11256,73,11,PS,click,PDF,1694071065227
11257,73,11,PS,click,PDF,1694071065356
11258,73,11,PS,click,PDF,1694071065508
11260,73,11,PS,click,PDF,1694071065678
11261,73,11,PS,click,PDF,1694071065873
11262,73,11,PS,click,PDF,1694071066093
11263,67,10,PS,click,PDF,1694070943805
11264,38,2,PS,enter,individual_view,1694071066752
11265,51,3,Transcripts,click,comment,1694071067648
11266,58,1,Transcripts,change_PDF_page,PDF,1694071067609
11267,8,3,Resume,click,PDFTab,1694071067693
11268,73,11,PS,click,PDF,1694071068084
11269,69,3,Transcripts,click,rating,1694071060073
11270,58,1,Transcripts,change_PDF_page,PDF,1694071068719
11271,21,11,Resume,click,PDFTab,1694071069569
11272,68,9,Transcripts,click,comment,1694071068999
11273,51,3,Transcripts,click,comment,1694071069707
11274,46,12,PS,click,comment,1694071069716
11275,58,1,Transcripts,change_PDF_page,PDF,1694071069969
11276,73,11,PS,click,PDF,1694071069597
11277,49,1,Resume,click,PDFTab,1694071071387
11278,75,6,Resume,click,comment,1694071071723
11279,21,11,Resume,click,comment,1694071072958
11280,72,4,LOR1,click,PDFTab,1694071072875
11281,73,11,PS,hidden,window,1694071072323
11282,53,6,Resume,click,comment,1694071072212
11283,69,2,PS,enter,individual_view,1694071064779
11284,53,6,LOR1,click,PDFTab,1694071072871
11285,58,1,Transcripts,click,comment,1694071072470
11286,38,2,,leave,individual_view,1694071073629
11287,51,3,Transcripts,click,rating,1694071074198
11288,58,1,Transcripts,click,rating,1694071075258
11289,69,2,PS,click,comment,1694071066695
11290,69,2,PS,click,comment,1694071067006
11291,53,6,LOR1,click,PDFTab,1694071075039
11292,51,6,PS,enter,individual_view,1694071075892
11293,75,6,Resume,click,comment,1694071076115
11294,73,11,PS,visible,window,1694071075620
11295,61,4,Transcripts,click,comment,1694071076409
11296,57,5,PS,click,profile,1694071078551
11297,22,9,Resume,click,comment,1694071077038
11298,58,1,Transcripts,click,rating,1694071076626
11299,22,9,Resume,click,comment,1694071077468
11300,8,3,Resume,click,rating,1694071076886
11301,72,4,Transcripts,click,PDFTab,1694071077776
11302,73,11,Resume,click,PDFTab,1694071077250
11303,49,1,Resume,click,comment,1694071078004
11304,53,6,Transcripts,click,PDFTab,1694071077567
11305,21,11,Resume,click,comment,1694071079096
11306,63,1,Transcripts,click,comment,1694071085177
11307,53,6,LOR2,click,PDFTab,1694071077999
11308,69,2,PS,click,comment,1694071070154
11311,53,6,Transcripts,click,PDFTab,1694071078839
11312,69,2,PS,click,comment,1694071070912
11313,21,11,Resume,click,comment,1694071080280
11314,69,2,PS,click,comment,1694071071280
11315,8,6,PS,enter,individual_view,1694071079631
11316,58,8,PS,enter,individual_view,1694071080300
11317,68,9,Transcripts,click,rating,1694071081899
11318,51,6,PS,click,comment,1694071082462
11319,8,5,PS,enter,individual_view,1694071081907
11320,51,6,PS,click,comment,1694071082878
11321,53,6,Transcripts,hidden,window,1694071082045
11322,65,3,PS,click,comment,1694071079803
11323,73,11,Resume,click,PDF,1694071083683
11324,21,11,Resume,click,comment,1694071085293
11325,75,6,LOR1,click,PDFTab,1694071085072
11326,69,2,PS,click,comment,1694071076722
11327,8,7,PS,enter,individual_view,1694071085075
11328,44,4,Resume,click,comment,1694071085839
